"common_name","cpue_kg_per_ha_der","date_dim$full_date","date_dim$year","depth_m","field_identified_taxonomy_dim$scientific_name","latitude_dd","leg","longitude_dd","partition","pass","performance","project","sampling_end_hhmmss","sampling_start_hhmmss","scientific_name","station_code","statistical_partition_dim$statistical_partition_type","subsample_count","subsample_wt_kg","target_station_design_dim$stn_invalid_for_trawl_date_whid","total_catch_numbers","total_catch_wt_kg","trawl_id","vessel"
"darkblotched rockfish","0.000853998868","2008-06-13 00:00:00","2008","295.6000","Sebastes crameri","41.19666667","3","-124.38555556","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","180026","173644","Sebastes crameri","11622","NA","27","20.7500","0","27","20.7500","200803017069","Noahs Ark"
"darkblotched rockfish","0.000475732041","2008-06-21 00:00:00","2008","196.6000","Sebastes crameri","39.31611111","3","-123.95722222","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","082858","081204","Sebastes crameri","13057","NA","36","7.6100","0","36","7.6100","200803017092","Noahs Ark"
"darkblotched rockfish","9.61084E-7","2008-06-29 00:00:00","2008","98.6000","Sebastes crameri","36.84916667","4","-122.10944444","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","061027","055021","Sebastes crameri","14632","NA","1","0.0200","0","1","0.0200","200803017112","Noahs Ark"
"darkblotched rockfish","0.000008776257","2008-06-29 00:00:00","2008","359.8000","Sebastes crameri","36.82666667","4","-122.17555556","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","083030","081312","Sebastes crameri","14655","NA","1","0.1500","0","1","0.1500","200803017113","Noahs Ark"
"darkblotched rockfish","0.000146664385","2008-07-02 00:00:00","2008","381.8000","Sebastes crameri","35.62416667","4","-121.39888889","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","164356","162608","Sebastes crameri","15448","NA","5","2.5000","0","5","2.5000","200803017128","Noahs Ark"
"darkblotched rockfish","0.000070817377","2008-08-24 00:00:00","2008","351.9000","Sebastes crameri","46.08750000","1","-124.73777778","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","095401","093513","Sebastes crameri","7496","NA","2","1.2100","0","2","1.2100","200803018006","Raven"
"darkblotched rockfish","0.000044902270","2008-08-24 00:00:00","2008","136.5000","Sebastes crameri","46.18611111","1","-124.47944444","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","134809","133021","Sebastes crameri","7392","NA","6","0.7000","0","6","0.7000","200803018007","Raven"
"darkblotched rockfish","0.000071141802","2008-08-25 00:00:00","2008","357.7000","Sebastes crameri","47.93305556","1","-125.47305556","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","141011","135017","Sebastes crameri","5258","NA","2","1.3500","0","2","1.3500","200803018011","Raven"
"darkblotched rockfish","0.000031876352","2008-08-27 00:00:00","2008","144.2000","Sebastes crameri","47.92861111","1","-125.10361111","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","100805","094829","Sebastes crameri","5268","NA","7","0.6500","0","7","0.6500","200803018020","Raven"
"darkblotched rockfish","0.000791117570","2008-08-29 00:00:00","2008","171.2000","Sebastes crameri","46.52611111","1","-124.50527778","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","111354","105624","Sebastes crameri","7063","NA","57","14.5100","0","57","14.5100","200803018030","Raven"
"darkblotched rockfish","0.000018377216","2008-08-30 00:00:00","2008","161.4000","Sebastes crameri","45.63694444","1","-124.37555556","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","122732","120950","Sebastes crameri","8016","NA","2","0.3500","0","2","0.3500","200803018036","Raven"
"darkblotched rockfish","0.000383417275","2008-08-30 00:00:00","2008","162.6000","Sebastes crameri","45.36777778","1","-124.24250000","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","161712","155936","Sebastes crameri","8297","NA","57","7.3500","0","57","7.3500","200803018038","Raven"
"darkblotched rockfish","0.000714581064","2008-08-30 00:00:00","2008","193.2000","Sebastes crameri","45.19333333","1","-124.30027778","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","185957","184257","Sebastes crameri","8469","NA","68","13.9300","0","68","13.9300","200803018039","Raven"
"darkblotched rockfish","0.001018659298","2008-08-31 00:00:00","2008","361.9000","Sebastes crameri","45.10666667","1","-124.47916667","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","122630","120824","Sebastes crameri","8569","NA","26","20.2000","0","26","20.2000","200803018042","Raven"
"darkblotched rockfish","0.000204906015","2008-08-31 00:00:00","2008","346.0000","Sebastes crameri","45.07638889","1","-124.45222222","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","160924","155124","Sebastes crameri","8605","NA","4","3.9000","0","4","3.9000","200803018043","Raven"
"darkblotched rockfish","0.000560804848","2008-09-01 00:00:00","2008","316.5000","Sebastes crameri","45.04222222","1","-124.44083333","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","070254","064406","Sebastes crameri","8640","NA","19","11.5000","0","19","11.5000","200803018044","Raven"
"darkblotched rockfish","0.000046494721","2008-09-06 00:00:00","2008","321.5000","Sebastes crameri","44.48055556","2","-124.78750000","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","125040","123452","Sebastes crameri","9190","NA","1","0.6600","0","1","0.6600","200803018053","Raven"
"darkblotched rockfish","0.000107495203","2008-09-08 00:00:00","2008","201.1000","Sebastes crameri","43.91833333","2","-124.70861111","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","092702","090826","Sebastes crameri","9711","NA","9","2.3000","0","9","2.3000","200803018061","Raven"
"darkblotched rockfish","0.000223833616","2008-09-08 00:00:00","2008","252.7000","Sebastes crameri","43.69277778","2","-124.59861111","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","152525","150837","Sebastes crameri","9929","NA","12","4.0000","0","12","4.0000","200803018063","Raven"
"darkblotched rockfish","0.000039732450","2008-09-09 00:00:00","2008","145.0000","Sebastes crameri","43.38583333","2","-124.59333333","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","121541","115617","Sebastes crameri","10185","NA","11","0.9200","0","11","0.9200","200803018067","Raven"
"darkblotched rockfish","0.001032300352","2008-09-10 00:00:00","2008","356.5000","Sebastes crameri","43.21777778","2","-124.87138889","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","184852","183234","Sebastes crameri","10294","NA","22","15.7500","0","22","15.7500","200803018071","Raven"
"darkblotched rockfish","0.000033488512","2008-09-11 00:00:00","2008","243.6000","Sebastes crameri","42.89861111","2","-124.83166667","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","161210","155428","Sebastes crameri","10484","NA","2","0.6500","0","2","0.6500","200803018075","Raven"
"darkblotched rockfish","0.000041823786","2008-09-11 00:00:00","2008","135.9000","Sebastes crameri","42.85027778","2","-124.71361111","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","193155","191455","Sebastes crameri","10504","NA","15","0.7500","0","15","0.7500","200803018077","Raven"
"darkblotched rockfish","0.001902611466","2008-09-12 00:00:00","2008","365.7000","Sebastes crameri","42.78083333","2","-124.84916667","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","105158","103504","Sebastes crameri","10531","NA","38","32.5500","0","38","32.5500","200803018078","Raven"
"darkblotched rockfish","0.000021676322","2008-09-12 00:00:00","2008","252.9000","Sebastes crameri","42.76083333","2","-124.72277778","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","132908","131414","Sebastes crameri","10549","NA","2","0.3400","0","2","0.3400","200803018079","Raven"
"darkblotched rockfish","0.000019684203","2008-09-13 00:00:00","2008","221.7000","Sebastes crameri","42.37694444","2","-124.71222222","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","112952","111122","Sebastes crameri","10757","NA","1","0.4000","0","1","0.4000","200803018083","Raven"
"darkblotched rockfish","0.000031885729","2008-09-19 00:00:00","2008","203.7000","Sebastes crameri","41.43833333","3","-124.48388889","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","165257","163445","Sebastes crameri","11431","NA","2","0.5600","0","2","0.5600","200803018094","Raven"
"darkblotched rockfish","0.000058559079","2008-09-20 00:00:00","2008","118.5000","Sebastes crameri","41.16888889","3","-124.30611111","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","111822","105910","Sebastes crameri","11648","NA","18","1.2100","0","18","1.2100","200803018097","Raven"
"darkblotched rockfish","0.000047566862","2008-09-23 00:00:00","2008","422.8000","Sebastes crameri","40.11277778","3","-124.34777778","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","072333","070739","Sebastes crameri","12405","NA","1","0.7000","0","1","0.7000","200803018110","Raven"
"darkblotched rockfish","0.000103847277","2008-09-23 00:00:00","2008","235.6000","Sebastes crameri","39.48000000","3","-123.96972222","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","150821","145045","Sebastes crameri","12960","NA","10","2.0500","0","10","2.0500","200803018111","Raven"
"darkblotched rockfish","0.000158389335","2008-09-24 00:00:00","2008","337.0000","Sebastes crameri","39.26861111","3","-123.97944444","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","132902","131308","Sebastes crameri","13075","NA","6","2.6000","0","6","2.6000","200803018114","Raven"
"darkblotched rockfish","0.000011962648","2008-09-25 00:00:00","2008","132.4000","Sebastes crameri","38.72277778","3","-123.71194444","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","133736","131712","Sebastes crameri","13342","NA","4","0.2600","0","4","0.2600","200803018118","Raven"
"darkblotched rockfish","0.000002939319","2008-09-26 00:00:00","2008","151.3000","Sebastes crameri","38.51055556","3","-123.54972222","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","072422","070622","Sebastes crameri","13451","NA","1","0.0600","0","1","0.0600","200803018120","Raven"
"darkblotched rockfish","0.000098124559","2009-08-27 00:00:00","2009","309.8000","Sebastes crameri","45.03805556","1","-124.43666667","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","073207","071655","Sebastes crameri","8640","NA","4","1.6500","0","4","1.6500","200903008001","Excalibur"
"darkblotched rockfish","0.001087290303","2009-08-27 00:00:00","2009","220.7000","Sebastes crameri","45.37444444","1","-124.37138889","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","160552","155022","Sebastes crameri","8294","NA","63","17.8700","0","63","17.8700","200903008004","Excalibur"
"darkblotched rockfish","0.000072819415","2009-08-27 00:00:00","2009","177.9000","Sebastes crameri","45.48083333","1","-124.32416667","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","184118","182530","Sebastes crameri","8191","NA","10","1.2000","0","10","1.2000","200903008005","Excalibur"
"darkblotched rockfish","0.001094498338","2009-08-28 00:00:00","2009","200.3000","Sebastes crameri","45.70555556","1","-124.53083333","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","094747","093229","Sebastes crameri","7944","NA","65","15.8200","0","65","15.8200","200903008007","Excalibur"
"darkblotched rockfish","0.000107972848","2009-08-28 00:00:00","2009","163.7000","Sebastes crameri","46.03527778","1","-124.59444444","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","124138","122620","Sebastes crameri","7577","NA","7","1.5600","0","7","1.5600","200903008008","Excalibur"
"darkblotched rockfish","0.000138535797","2009-08-29 00:00:00","2009","150.1000","Sebastes crameri","46.99777778","1","-124.79250000","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","094940","093422","Sebastes crameri","6617","NA","11","2.1000","0","11","2.1000","200903008011","Excalibur"
"darkblotched rockfish","0.006297148887","2009-08-30 00:00:00","2009","273.4000","Sebastes crameri","47.94361111","1","-125.47750000","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","141934","140422","Sebastes crameri","5258","NA","67","89.2800","0","67","89.2800","200903008017","Excalibur"
"darkblotched rockfish","0.000187144385","2009-08-31 00:00:00","2009","203.1000","Sebastes crameri","48.28916667","1","-125.09027778","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","113423","112005","Sebastes crameri","4576","NA","11","2.7500","0","11","2.7500","200903008022","Excalibur"
"darkblotched rockfish","0.000022786407","2009-08-31 00:00:00","2009","139.6000","Sebastes crameri","48.06916667","1","-125.15638889","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","135532","134026","Sebastes crameri","5077","NA","1","0.3500","0","1","0.3500","200903008023","Excalibur"
"darkblotched rockfish","0.000505027271","2009-09-01 00:00:00","2009","155.5000","Sebastes crameri","46.65000000","1","-124.64888889","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","111240","105722","Sebastes crameri","6934","NA","39","7.6500","0","39","7.6500","200903008027","Excalibur"
"darkblotched rockfish","0.000021733687","2009-09-02 00:00:00","2009","146.0000","Sebastes crameri","45.99916667","1","-124.45083333","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","065054","063442","Sebastes crameri","7620","NA","2","0.3500","0","2","0.3500","200903008031","Excalibur"
"darkblotched rockfish","0.000503471424","2009-09-02 00:00:00","2009","290.7000","Sebastes crameri","45.70861111","1","-124.71361111","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","114059","112541","Sebastes crameri","7939","NA","20","7.7500","0","20","7.7500","200903008033","Excalibur"
"darkblotched rockfish","0.000147323322","2009-09-03 00:00:00","2009","311.4000","Sebastes crameri","44.57750000","1","-124.71944444","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","163935","162405","Sebastes crameri","9098","NA","4","2.5500","0","4","2.5500","200903008040","Excalibur"
"darkblotched rockfish","0.000305906526","2009-09-09 00:00:00","2009","339.2000","Sebastes crameri","44.87583333","2","-124.82972222","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","094039","092433","Sebastes crameri","8803","NA","6","4.4500","0","6","4.4500","200903008048","Excalibur"
"darkblotched rockfish","0.000191751357","2009-09-09 00:00:00","2009","433.6000","Sebastes crameri","44.79666667","2","-124.79444444","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","115320","113732","Sebastes crameri","8874","NA","3","2.7500","0","3","2.7500","200903008049","Excalibur"
"darkblotched rockfish","0.000194922038","2009-09-10 00:00:00","2009","156.1000","Sebastes crameri","43.98500000","2","-124.63388889","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","174651","173121","Sebastes crameri","9651","NA","15","2.8400","0","15","2.8400","200903008055","Excalibur"
